refSeq_name	chrom	strand	start	end	symbol_name
NM_001001917	chr11	-	6026670	6027741	OR56A1
NM_001005181	chr11	+	6107683	6108835	OR56B4
NM_001004052	chr11	-	6169354	6170326	OR52B2
NM_001005178	chr11	+	6199223	6200186	OR52W1
NM_173525	chr11	+	6205567	6211135	C11orf42
NM_032127	chr11	-	6211333	6234711	FAM160A2
NM_001098794	chr11	-	6211333	6234711	FAM160A2
NM_001037329	chr11	+	6239091	6244477	CNGA4
NM_176875	chr11	+	6259673	6272127	CCKBR
NM_001318029	chr11	+	6259673	6272127	CCKBR
NM_145040	chr11	-	6318945	6320510	CAVIN3
NM_001318087	chr11	+	6390413	6394998	SMPD1
NM_000543	chr11	+	6390413	6394998	SMPD1
NR_027400	chr11	+	6390413	6394998	SMPD1
NM_001318088	chr11	+	6390413	6394998	SMPD1
NR_134502	chr11	+	6390413	6394998	SMPD1
NM_001007593	chr11	+	6390413	6394998	SMPD1
NM_001257325	chr11	-	6395123	6404691	APBB1
NM_001257323	chr11	-	6395123	6404933	APBB1
NM_001257319	chr11	-	6395123	6404933	APBB1
NM_001257321	chr11	-	6395123	6405417	APBB1
NM_001257326	chr11	-	6395123	6405417	APBB1
NM_001257320	chr11	-	6395123	6405663	APBB1
NR_047512	chr11	-	6395123	6419111	APBB1
NM_001164	chr11	-	6395123	6419111	APBB1
NM_145689	chr11	-	6395123	6419472	APBB1
NM_000613	chr11	-	6431037	6441024	HPX
NM_001248007	chr11	-	6448612	6473984	TRIM3
NM_033278	chr11	-	6448612	6473984	TRIM3
NM_006458	chr11	-	6448612	6473984	TRIM3
NM_001248006	chr11	-	6448612	6474459	TRIM3
NM_001242856	chr11	-	6474682	6481479	ARFIP2
NM_012402	chr11	-	6474682	6481479	ARFIP2
NM_001242854	chr11	-	6474682	6481479	ARFIP2
NM_001242855	chr11	-	6474682	6481479	ARFIP2
NM_012192	chr11	+	6481446	6484681	TIMM10B
NM_173589	chr11	+	6497295	6520867	DNHD1
NM_144666	chr11	+	6497295	6572024	DNHD1
NM_015324	chr11	-	6599913	6603650	RRP8
NM_001278442	chr11	+	6603707	6610874	ILK
NM_001278441	chr11	+	6603707	6610874	ILK
NM_004517	chr11	+	6603707	6610874	ILK
NM_001014794	chr11	+	6603707	6610874	ILK
NM_001014795	chr11	+	6603809	6610874	ILK
NM_006284	chr11	-	6610816	6612244	TAF10
NM_000391	chr11	-	6612765	6619461	TPP1
NM_003737	chr11	-	6621323	6655849	DCHS1
NM_022061	chr11	-	6680384	6683401	MRPL17
NR_003945	chr11	-	6713145	6721879	GVINP1
NM_001004490	chr11	-	6768006	6768957	OR2AG2
NM_001004489	chr11	+	6785016	6786014	OR2AG1
NM_003696	chr11	-	6794524	6795908	OR6A2
NM_178168	chr11	+	6845682	6846636	OR10A5
NM_001004460	chr11	+	6869754	6870666	OR10A2
NM_207186	chr11	+	6876624	6877619	OR10A4
NM_003700	chr11	-	6891573	6892500	OR2D2
NM_001004684	chr11	+	6921001	6921994	OR2D3
NM_001354859	chr11	+	6926360	6958047	ZNF215
NM_001354857	chr11	+	6926360	6958047	ZNF215
NM_013250	chr11	+	6926360	6958047	ZNF215
NM_001354856	chr11	+	6926360	6958047	ZNF215
NM_001354853	chr11	+	6926360	6958047	ZNF215
NM_001354855	chr11	+	6926360	6958047	ZNF215
NM_001354858	chr11	+	6926360	6958047	ZNF215
NM_001354860	chr11	+	6926360	6958047	ZNF215
NR_149005	chr11	+	6926360	6988830	ZNF215
NM_001354854	chr11	+	6927661	6984630	ZNF215
NM_001354831	chr11	-	6997084	7020358	ZNF214
NM_013249	chr11	-	6997084	7020358	ZNF214
NM_001354830	chr11	-	6997084	7020358	ZNF214
NM_001354832	chr11	-	6997084	7020358	ZNF214
NM_001354833	chr11	-	6997084	7020358	ZNF214
NR_148988	chr11	-	7015819	7020358	ZNF214
NM_176822	chr11	+	7020468	7071526	NLRP14
NM_014469	chr11	+	7088933	7091148	RBMXL2
NR_031683	chr11	+	7234765	7234837	MIR302E
NM_175733	chr11	+	7251949	7469045	SYT9
NR_103855	chr11	-	7437635	7465835	LOC100506258
NM_198474	chr11	+	7485368	7511375	OLFML1
NM_001351855	chr11	+	7513764	7653765	PPFIBP2
NM_001351853	chr11	+	7513764	7653765	PPFIBP2
NM_003621	chr11	+	7513764	7653765	PPFIBP2
NM_001351854	chr11	+	7513764	7653765	PPFIBP2
NM_001351862	chr11	+	7513764	7653765	PPFIBP2
NM_001351856	chr11	+	7513764	7653765	PPFIBP2
NR_147792	chr11	+	7513764	7653765	PPFIBP2
NM_001351859	chr11	+	7576766	7653765	PPFIBP2
NM_001351861	chr11	+	7576766	7653765	PPFIBP2
NM_001351858	chr11	+	7576766	7653765	PPFIBP2
NM_001351857	chr11	+	7576766	7657163	PPFIBP2
NM_001351860	chr11	+	7577890	7653765	PPFIBP2
NM_001256568	chr11	+	7597185	7653765	PPFIBP2
NM_001256569	chr11	+	7605733	7653765	PPFIBP2
NM_001302827	chr11	-	7665094	7672891	CYB5R2
NR_126508	chr11	-	7665094	7673598	CYB5R2
NM_016229	chr11	-	7665094	7673598	CYB5R2
NM_001302826	chr11	-	7665094	7674243	CYB5R2
NM_198185	chr11	-	7689923	7706394	OVCH2
NM_153444	chr11	-	7795973	7796942	OR5P2
NM_153445	chr11	-	7825036	7825972	OR5P3
NR_027711	chr11	+	7849050	7849571	OR5E1P
NR_036678	chr11	-	7850750	7905955	LOC283299
NM_001004461	chr11	-	7927717	7928662	OR10A6
NM_001003745	chr11	-	7938575	7939520	OR10A3
NM_176821	chr11	-	7959608	7963512	NLRP10
NM_003754	chr11	+	7987319	7996171	EIF3F
NR_125366	chr11	-	8011277	8016509	CASC23
NM_003320	chr11	+	8038632	8106107	TUB
NR_120538	chr11	+	8060037	8069373	TUB-AS1
NR_120537	chr11	+	8060037	8069373	TUB-AS1
NM_177972	chr11	+	8081361	8106107	TUB
NR_144485	chr11	-	8092964	8169094	RIC3
NM_001346691	chr11	-	8106049	8169094	RIC3
NM_001346690	chr11	-	8106049	8169094	RIC3
NM_001135109	chr11	-	8106049	8169094	RIC3
NM_024557	chr11	-	8106049	8169094	RIC3
NM_001346694	chr11	-	8106049	8169094	RIC3
NM_001346693	chr11	-	8106049	8169094	RIC3
NM_001346692	chr11	-	8106049	8169094	RIC3
NR_144484	chr11	-	8106049	8169094	RIC3
NR_144497	chr11	-	8106049	8169094	RIC3
NM_001206672	chr11	-	8106049	8169094	RIC3
NM_001206671	chr11	-	8106049	8169094	RIC3
NM_002315	chr11	-	8224303	8263878	LMO1
NR_073006	chr11	-	8224303	8263878	LMO1
NM_001270428	chr11	-	8224303	8268635	LMO1
NM_001289061	chr11	-	8391865	8594008	STK33
NM_030906	chr11	-	8391865	8594008	STK33
NM_001289059	chr11	-	8391865	8594289	STK33
NM_001352395	chr11	-	8391865	8594289	STK33
NM_001352394	chr11	-	8391865	8594289	STK33
NM_001352393	chr11	-	8391865	8594289	STK33
NM_001352392	chr11	-	8391865	8594289	STK33
NM_001352391	chr11	-	8391865	8594289	STK33
NM_001352390	chr11	-	8391865	8594289	STK33
NM_001352389	chr11	-	8391865	8594289	STK33
NM_001352388	chr11	-	8391865	8594289	STK33
NM_001352387	chr11	-	8391865	8594289	STK33
NM_001352399	chr11	-	8391865	8594289	STK33
NM_001289058	chr11	-	8391865	8594289	STK33
NM_001352398	chr11	-	8432427	8594008	STK33
NM_001352397	chr11	-	8432427	8594008	STK33
NM_001352396	chr11	-	8432427	8594289	STK33
NM_014818	chr11	-	8612036	8658836	TRIM66
NM_000990	chr11	+	8682447	8689872	RPL27A
NR_002580	chr11	+	8684226	8684356	SNORA3A
NR_002977	chr11	+	8685438	8685569	SNORA3B
NM_213618	chr11	-	8693351	8810677	ST5
NM_139157	chr11	-	8693351	8811335	ST5
NM_005418	chr11	-	8693351	8910951	ST5
NR_120590	chr11	+	8768777	8810276	LOC102724784
NM_001206647	chr11	+	8911153	8920079	AKIP1
NM_001206646	chr11	+	8911153	8920079	AKIP1
NM_001206648	chr11	+	8911153	8920079	AKIP1
NM_020642	chr11	+	8911153	8920079	AKIP1
NR_045417	chr11	+	8911191	8920079	AKIP1
NR_045418	chr11	+	8911191	8920079	AKIP1
NM_020643	chr11	-	8920075	8933006	C11orf16
NM_020646	chr11	-	8937571	8943033	ASCL3
NM_020644	chr11	-	8947200	8964773	TMEM9B
NM_001286094	chr11	-	8947200	8964773	TMEM9B
NM_001286095	chr11	-	8947200	8965011	TMEM9B
NR_073431	chr11	+	8964674	8976283	TMEM9B-AS1
NM_020645	chr11	-	8980575	9004049	NRIP3
NM_020974	chr11	-	9019499	9091603	SCUBE2
NM_001170690	chr11	-	9019499	9091603	SCUBE2
NM_001330199	chr11	-	9019499	9091607	SCUBE2
NR_049874	chr11	-	9090311	9090379	MIR5691
NR_027713	chr11	+	9094362	9096190	KRT8P41
NM_001348749	chr11	-	9138825	9265326	DENND5A
NM_015213	chr11	-	9138825	9265326	DENND5A
NM_001243254	chr11	-	9138825	9265326	DENND5A
NM_001348748	chr11	-	9138825	9265326	DENND5A
NR_145966	chr11	-	9138825	9265326	DENND5A
NM_001348750	chr11	-	9138825	9265326	DENND5A
NR_028491	chr11	-	9280654	9314768	TMEM41B
NM_015012	chr11	-	9280654	9314768	TMEM41B
NM_001165030	chr11	-	9295091	9314768	TMEM41B
NM_006391	chr11	+	9384621	9448127	IPO7
NR_002962	chr11	+	9428765	9428954	SNORA23
NR_036539	chr11	-	9459555	9460698	LOC644656
NM_003442	chr11	+	9460964	9528524	ZNF143
NM_001282657	chr11	+	9460964	9528524	ZNF143
NM_001282656	chr11	+	9460964	9528524	ZNF143
NM_003390	chr11	+	9573680	9589766	WEE1
NM_001143976	chr11	+	9574686	9589766	WEE1
NM_015055	chr11	+	9664076	9752991	SWAP70
NM_001297714	chr11	+	9664076	9752991	SWAP70
NR_033972	chr11	-	9754769	9759533	LOC440028
NR_036485	chr11	+	9758292	9811319	SBF2-AS1
NM_030962	chr11	-	9778666	10294207	SBF2
NR_120539	chr11	+	9839141	9929261	LOC101928008
NM_001124	chr11	+	10304979	10307402	ADM
NR_103765	chr11	+	10308312	10430673	CAND1.11
NM_001172431	chr11	+	10450320	10507579	AMPD3
NM_000480	chr11	+	10450676	10507579	AMPD3
NM_001025389	chr11	+	10455118	10507579	AMPD3
NM_001025390	chr11	+	10455933	10507579	AMPD3
NM_001172430	chr11	+	10461130	10507579	AMPD3
NM_001190702	chr11	-	10507886	10509176	MTRNR2L8
NR_039705	chr11	-	10508269	10508326	MIR4485
NM_016422	chr11	-	10511677	10541227	RNF141
NR_034094	chr11	+	10541235	10599932	MRVI1-AS1
NR_034093	chr11	+	10541235	10599932	MRVI1-AS1
NR_046375	chr11	+	10541235	10599932	MRVI1-AS1
NR_046374	chr11	+	10541235	10599932	MRVI1-AS1
NM_006691	chr11	-	10557865	10568818	LYVE1
NM_001098579	chr11	-	10573090	10652301	MRVI1
NM_001100167	chr11	-	10573090	10693574	MRVI1
NM_001206880	chr11	-	10573090	10693988	MRVI1
NM_130385	chr11	-	10573090	10693988	MRVI1
NM_001206881	chr11	-	10573090	10693988	MRVI1
NM_001100163	chr11	-	10573090	10693988	MRVI1
NM_001346279	chr11	+	10750986	10779755	CTR9
NM_014633	chr11	+	10750986	10779755	CTR9
NM_001172705	chr11	-	10797045	10807996	EIF4G2
NM_001418	chr11	-	10797045	10809035	EIF4G2
NM_001042559	chr11	-	10797045	10809035	EIF4G2
NR_004403	chr11	-	10801466	10801608	SNORD97
NR_120540	chr11	+	10809296	10822931	LOC101928053
NM_021211	chr11	-	10852703	10858073	ZBED5
NM_001143667	chr11	-	10852703	10858073	ZBED5
NR_034137	chr11	+	10858216	10879276	ZBED5-AS1
NM_198516	chr11	-	11270873	11622014	GALNT18
NM_001256686	chr11	-	11351941	11353357	CSNK2A3
NR_036184	chr11	-	11656650	11656722	MIR4299
NR_107037	chr11	-	11783134	11783222	MIR8070
NM_001330208	chr11	+	11841422	11959325	USP47
NM_001282659	chr11	+	11841422	11959325	USP47
NM_017944	chr11	+	11841422	11959325	USP47
NM_001018057	chr11	-	11962995	12008639	DKK3
NM_015881	chr11	-	11962995	12009082	DKK3
NM_013253	chr11	-	11962995	12009370	DKK3
NM_001330220	chr11	-	11962995	12009370	DKK3
NR_135109	chr11	+	12030874	12061785	LINC02547
NM_001282668	chr11	+	12110575	12208369	MICAL2
NM_001346298	chr11	+	12110575	12263790	MICAL2
NM_001346297	chr11	+	12110575	12263790	MICAL2
NR_144415	chr11	+	12110575	12263790	MICAL2
NR_144416	chr11	+	12110575	12263790	MICAL2
NR_144417	chr11	+	12110575	12263790	MICAL2
NR_144418	chr11	+	12110575	12263790	MICAL2
NR_144419	chr11	+	12110575	12263790	MICAL2
NR_144420	chr11	+	12110575	12263790	MICAL2
NM_014632	chr11	+	12110575	12263790	MICAL2
NM_001346295	chr11	+	12110575	12263790	MICAL2
NM_001346294	chr11	+	12110575	12263790	MICAL2
NM_001346292	chr11	+	12110575	12263790	MICAL2
NM_001346299	chr11	+	12110575	12263790	MICAL2
NM_001346293	chr11	+	12110575	12263790	MICAL2
NM_001346296	chr11	+	12110575	12263790	MICAL2
NM_001282663	chr11	+	12110575	12263790	MICAL2
NM_001282664	chr11	+	12138389	12263790	MICAL2
NM_001282665	chr11	+	12138389	12263790	MICAL2
NM_001282667	chr11	+	12162078	12263790	MICAL2
NM_001282666	chr11	+	12162078	12263790	MICAL2
NR_106739	chr11	+	12163682	12163767	MIR6124
NM_032867	chr11	+	12286899	12362138	MICALCL
NM_018222	chr11	+	12377570	12535356	PARVA
NM_021961	chr11	+	12674421	12944737	TEAD1
NR_038904	chr11	-	12979533	12989548	LINC00958
NM_001080521	chr11	+	13009422	13012106	RASSF10
NM_001351804	chr11	+	13276651	13387265	ARNTL
NM_001351819	chr11	+	13277726	13387265	ARNTL
NM_001351818	chr11	+	13277726	13387265	ARNTL
NM_001351817	chr11	+	13277726	13387265	ARNTL
NM_001351809	chr11	+	13277726	13387265	ARNTL
NM_001351808	chr11	+	13277726	13387265	ARNTL
NM_001351807	chr11	+	13277726	13387265	ARNTL
NM_001351806	chr11	+	13277726	13387265	ARNTL
NM_001351815	chr11	+	13277726	13387265	ARNTL
NM_001297724	chr11	+	13277726	13387265	ARNTL
NM_001297722	chr11	+	13277726	13387265	ARNTL
NM_001351821	chr11	+	13277726	13387265	ARNTL
NM_001351820	chr11	+	13277726	13387265	ARNTL
NR_147789	chr11	+	13277726	13387265	ARNTL
NR_147790	chr11	+	13277726	13387265	ARNTL
NM_001351814	chr11	+	13277726	13387265	ARNTL
NM_001178	chr11	+	13277726	13387265	ARNTL
NM_001351805	chr11	+	13277726	13387265	ARNTL
NM_001351816	chr11	+	13277726	13387265	ARNTL
NM_001351824	chr11	+	13277726	13387265	ARNTL
NM_001351823	chr11	+	13277726	13387265	ARNTL
NM_001351822	chr11	+	13277726	13387265	ARNTL
NM_001297719	chr11	+	13277726	13387265	ARNTL
NM_001351813	chr11	+	13277726	13387265	ARNTL
NM_001351812	chr11	+	13277726	13387265	ARNTL
NM_001351811	chr11	+	13277726	13387265	ARNTL
NM_001351810	chr11	+	13277726	13387265	ARNTL
NR_147786	chr11	+	13277726	13387265	ARNTL
NR_147788	chr11	+	13277726	13387265	ARNTL
NR_147787	chr11	+	13277726	13387265	ARNTL
NR_147791	chr11	+	13277726	13387265	ARNTL
NR_147785	chr11	+	13277726	13387265	ARNTL
NM_001030273	chr11	+	13277726	13387265	ARNTL
NM_001030272	chr11	+	13277726	13387265	ARNTL
NM_001297742	chr11	-	13387995	13440279	BTBD10
NM_032320	chr11	-	13387995	13463297	BTBD10
NM_001297741	chr11	-	13387995	13463297	BTBD10
NM_000315	chr11	-	13492044	13496020	PTH
NM_001316352	chr11	-	13492044	13496175	PTH
NM_032228	chr11	+	13668658	13732346	FAR1
NR_149108	chr11	+	13784385	13848002	LINC02548
NR_149109	chr11	-	13844862	13870616	LINC02545
NR_135052	chr11	-	13921446	13924863	LOC101928132
NM_006108	chr11	+	13962636	14268133	SPON1
NM_001177315	chr11	-	14277919	14358485	RRAS2
NM_001102669	chr11	-	14277919	14358527	RRAS2
NM_012250	chr11	-	14277919	14359184	RRAS2
NM_001177314	chr11	-	14277919	14364506	RRAS2
NM_016451	chr11	-	14457502	14499858	COPB1
NM_001144062	chr11	-	14457502	14499869	COPB1
NM_001144061	chr11	-	14457502	14499895	COPB1
NM_002786	chr11	-	14504875	14520445	PSMA1
NM_148976	chr11	-	14504875	14643634	PSMA1
NM_001143937	chr11	-	14513965	14520445	PSMA1
NM_000922	chr11	+	14643722	14872058	PDE3B
NM_024514	chr11	-	14878009	14892205	CYP2R1
NR_125898	chr11	-	14966668	14972286	CALCA
NM_001033953	chr11	-	14966668	14972286	CALCA
NM_001741	chr11	-	14968501	14972286	CALCA
NM_001033952	chr11	-	14968501	14972286	CALCA
NM_000728	chr11	+	15073599	15078631	CALCB
NM_001031853	chr11	+	15112423	15247208	INSC
NM_001042536	chr11	+	15114937	15247208	INSC
NM_001278315	chr11	+	15149101	15247208	INSC
NM_001278316	chr11	+	15149101	15247208	INSC
NM_001278314	chr11	+	15149101	15247208	INSC
NM_001278313	chr11	+	15149101	15247208	INSC
NM_001293172	chr11	+	15643884	15705368	LOC102724957
NM_001145819	chr11	-	15966448	16402867	SOX6
NM_017508	chr11	-	15966448	16402867	SOX6
NM_001145811	chr11	-	15966448	16408884	SOX6
NM_033326	chr11	-	15966448	16476388	SOX6
NR_106721	chr11	-	15969532	15969621	MIR6073
NM_014267	chr11	+	16738600	16758354	C11orf58
NM_001329630	chr11	-	16777296	17014416	PLEKHA7
NM_001329631	chr11	-	16787659	17014416	PLEKHA7
NM_175058	chr11	-	16787659	17014416	PLEKHA7
NR_145810	chr11	-	16925937	16926022	SNORD147
NR_045002	chr11	+	17051885	17053044	OR7E14P
NM_001017	chr11	-	17074391	17077673	RPS13
NR_000022	chr11	-	17074652	17074744	SNORD14A
NR_001452	chr11	-	17075777	17075868	SNORD14B
NM_002645	chr11	-	17086575	17207996	PIK3C2A
NM_001321380	chr11	-	17086575	17207996	PIK3C2A
NM_001321378	chr11	-	17086575	17207996	PIK3C2A
NM_001352669	chr11	+	17276713	17331557	NUCB2
NM_001352668	chr11	+	17276713	17331865	NUCB2
NM_001352667	chr11	+	17276713	17331865	NUCB2
NM_001352666	chr11	+	17276713	17331865	NUCB2
NM_001352665	chr11	+	17276713	17331865	NUCB2
NM_001352664	chr11	+	17276713	17331865	NUCB2
NM_001330227	chr11	+	17276713	17331865	NUCB2
NM_005013	chr11	+	17276713	17331865	NUCB2
NM_001352663	chr11	+	17276713	17331865	NUCB2
NM_001352662	chr11	+	17276713	17331865	NUCB2
NM_001352661	chr11	+	17276713	17331865	NUCB2
NM_001352670	chr11	+	17276969	17331557	NUCB2
NM_001352672	chr11	+	17276969	17331865	NUCB2
NM_001352671	chr11	+	17276969	17331865	NUCB2
NM_001202439	chr11	+	17351761	17377321	NCR3LG1
NM_000525	chr11	-	17385248	17388659	KCNJ11
NM_001166290	chr11	-	17385248	17389331	KCNJ11
NM_001351296	chr11	-	17392884	17476845	ABCC8
NM_001351297	chr11	-	17392884	17476845	ABCC8
NM_001351295	chr11	-	17392884	17476845	ABCC8
NM_000352	chr11	-	17392884	17476845	ABCC8
NM_001287174	chr11	-	17392884	17476845	ABCC8
NR_147094	chr11	-	17392884	17476845	ABCC8
NM_005709	chr11	-	17493894	17544416	USH1C
NM_153676	chr11	-	17493894	17544416	USH1C
NM_001297764	chr11	-	17493894	17544416	USH1C
NR_123738	chr11	-	17493894	17544416	USH1C
NM_001292063	chr11	+	17547372	17645944	OTOG
NM_001277269	chr11	+	17547372	17645944	OTOG
NR_132279	chr11	-	17695266	17696939	LOC102723330
NM_002478	chr11	+	17719562	17722131	MYOD1
NM_004976	chr11	+	17735947	17777830	KCNC1
NM_001112741	chr11	+	17735947	17783055	KCNC1
NR_104040	chr11	-	17788049	18013162	SERGEF
NR_104041	chr11	-	17788049	18013162	SERGEF
NM_012139	chr11	-	17788049	18013162	SERGEF
NM_004179	chr11	-	18020536	18040788	TPH1
NM_138421	chr11	-	18080342	18106091	SAAL1
NR_026576	chr11	-	18112471	18116132	SAA3P
NM_054031	chr11	+	18120954	18138480	MRGPRX3
NM_054032	chr11	+	18172836	18174280	MRGPRX4
NR_026541	chr11	+	18209137	18211508	LOC494141
NR_026564	chr11	+	18209137	18213564	LOC494141
NR_026563	chr11	+	18209284	18213564	LOC494141
NM_006512	chr11	-	18231354	18236837	SAA4
NM_001199744	chr11	-	18231354	18248674	SAA2-SAA4
NM_001127380	chr11	-	18238232	18248674	SAA2
NM_030754	chr11	-	18245227	18248674	SAA2
NM_001178006	chr11	+	18266224	18269976	SAA1
NM_199161	chr11	+	18266224	18269976	SAA1
NM_000331	chr11	+	18266224	18269976	SAA1
NM_007216	chr11	-	18278669	18322174	HPS5
NM_181507	chr11	-	18278669	18322174	HPS5
NM_181508	chr11	-	18278669	18322174	HPS5
NM_001142307	chr11	+	18322268	18367043	GTF2H1
NM_005316	chr11	+	18322268	18367043	GTF2H1
NR_036116	chr11	+	18387786	18387860	MIR3159
NM_001165415	chr11	+	18394388	18408218	LDHA
NM_001165416	chr11	+	18394388	18408218	LDHA
NM_005566	chr11	+	18394388	18408218	LDHA
NR_028500	chr11	+	18394388	18408218	LDHA
NM_001135239	chr11	+	18394388	18408218	LDHA
NM_001165414	chr11	+	18396265	18408218	LDHA
NM_017448	chr11	+	18412305	18451246	LDHC
NM_002301	chr11	+	18412305	18451246	LDHC
NM_144972	chr11	+	18455826	18479600	LDHAL6A
NM_001144071	chr11	+	18455826	18479600	LDHAL6A
NM_006292	chr11	-	18480310	18526956	TSG101
NM_001261385	chr11	-	18529605	18579518	UEVLD
NM_001261382	chr11	-	18529605	18588838	UEVLD
NM_001261384	chr11	-	18529605	18588838	UEVLD
NM_001261383	chr11	-	18529605	18588838	UEVLD
NM_001261386	chr11	-	18529605	18588838	UEVLD
NM_018314	chr11	-	18529605	18588838	UEVLD
NM_001040697	chr11	-	18529605	18588838	UEVLD
NM_001297771	chr11	-	18563649	18588838	UEVLD
NM_001355570	chr11	+	18599786	18603893	SPTY2D1OS
NR_038360	chr11	+	18599786	18610255	SPTY2D1OS
NM_194285	chr11	-	18606400	18634473	SPTY2D1
NM_153347	chr11	+	18698734	18704785	TMEM86A
NM_173588	chr11	-	18704304	18726230	IGSF22
NM_001278238	chr11	-	18727927	18791842	PTPN5
NM_032781	chr11	-	18727927	18791842	PTPN5
NM_001278239	chr11	-	18727927	18791842	PTPN5
NM_006906	chr11	-	18727927	18791842	PTPN5
NM_001039970	chr11	-	18727927	18791842	PTPN5
NM_001278236	chr11	-	18727927	18792721	PTPN5
NM_147199	chr11	-	18933812	18935002	MRGPRX1
NM_001303615	chr11	-	19054455	19060017	MRGPRX2
NM_054030	chr11	-	19054455	19060681	MRGPRX2
NM_019028	chr11	+	19117144	19176420	ZDHHC13
NM_001001483	chr11	+	19117144	19176420	ZDHHC13
NM_003476	chr11	-	19182029	19210571	CSRP3
NM_024680	chr11	-	19224062	19240960	E2F8
NM_001256371	chr11	-	19224062	19241620	E2F8
NM_001256372	chr11	-	19224062	19241655	E2F8
NM_001111018	chr11	+	19350723	20121601	NAV2
NR_049725	chr11	-	19502672	19507229	NAV2-AS5
NR_033989	chr11	-	19510892	19524078	NAV2-AS4
NR_039706	chr11	+	19575309	19575372	MIR4486
NR_015384	chr11	-	19710933	19714672	LOC100126784
NM_001244963	chr11	+	19713334	20121601	NAV2
NM_145117	chr11	+	19713334	20121601	NAV2
NM_182964	chr11	+	19713334	20121601	NAV2
NR_039843	chr11	-	19760003	19760083	MIR4694
NM_001111019	chr11	+	20022555	20121601	NAV2
NR_046672	chr11	-	20043774	20049303	NAV2-AS2
NM_001029865	chr11	-	20156154	20160324	DBX1
NM_006410	chr11	+	20363684	20383783	HTATIP2
NM_001098521	chr11	+	20363700	20383783	HTATIP2
NM_001098520	chr11	+	20363742	20383783	HTATIP2
NM_001098522	chr11	+	20363856	20383783	HTATIP2
NM_001098523	chr11	+	20364140	20367654	HTATIP2
NM_001145166	chr11	+	20387529	20509333	PRMT3
NM_001145167	chr11	+	20387529	20509333	PRMT3
NM_005788	chr11	+	20387529	20509333	PRMT3
NM_004211	chr11	+	20599399	20655064	SLC6A5
NM_001318369	chr11	+	20599399	20655064	SLC6A5
NM_001288713	chr11	+	20669550	21575683	NELL1
NM_001288714	chr11	+	20669550	21575683	NELL1
NM_006157	chr11	+	20669550	21575683	NELL1
NM_201551	chr11	+	20669550	21575683	NELL1
NM_001142649	chr11	+	22193175	22283367	ANO5
NM_213599	chr11	+	22193175	22283367	ANO5
NM_020346	chr11	+	22338120	22379500	SLC17A6
NR_120583	chr11	-	22445671	22492019	LINC01495
NM_022725	chr11	-	22622532	22625841	FANCF
NM_001143830	chr11	+	22666613	22813001	GAS2
NM_001351224	chr11	+	22666613	22813001	GAS2
NR_147085	chr11	+	22666878	22813001	GAS2
NM_177553	chr11	+	22668107	22813001	GAS2
NM_005256	chr11	+	22674772	22813001	GAS2
NR_135213	chr11	-	22820262	22829379	SVIP
NM_001320340	chr11	-	22820262	22829571	SVIP
NM_148893	chr11	-	22820262	22829862	SVIP
NM_001320342	chr11	-	22820262	22829862	SVIP
NM_001320341	chr11	-	22820262	22829862	SVIP
NM_001195637	chr11	-	22846922	22860426	CCDC179
NR_107021	chr11	-	23419104	23419190	MIR8054
NM_001252008	chr11	+	24496969	25082640	LUZP2
NM_001252010	chr11	+	24496969	25082640	LUZP2
NM_001009909	chr11	+	24496969	25082640	LUZP2
NM_001313726	chr11	+	26189122	26663289	ANO3
NR_132968	chr11	-	26285584	26288007	LOC105376599
NM_031418	chr11	+	26332130	26663289	ANO3
NM_001313727	chr11	+	26473901	26663289	ANO3
NM_145650	chr11	-	26559031	26572268	MUC15
NM_001135091	chr11	-	26559031	26572268	MUC15
NM_001135092	chr11	-	26559031	26572268	MUC15
NM_178498	chr11	-	26667018	26722027	SLC5A12
NM_203371	chr11	+	26994080	26997085	FIBIN
NM_003986	chr11	+	27040961	27127807	BBOX1
NR_125768	chr11	-	27047185	27218768	BBOX1-AS1
NR_125766	chr11	-	27062982	27220113	BBOX1-AS1
NR_125767	chr11	-	27062982	27220113	BBOX1-AS1
NM_030771	chr11	-	27338513	27363248	CCDC34
NM_080654	chr11	-	27348871	27363248	CCDC34
NM_001346432	chr11	-	27365960	27472775	LGR4
NM_018490	chr11	-	27365960	27472775	LGR4
NR_131169	chr11	+	27471730	27476221	LOC105376671
NR_131170	chr11	+	27471730	27482433	LOC105376671
NM_018362	chr11	-	27494417	27506779	LIN7C
NR_002832	chr11	+	27506851	27677803	BDNF-AS
NR_033314	chr11	+	27506851	27677803	BDNF-AS
NR_033313	chr11	+	27506851	27698171	BDNF-AS
